v,re,s,ra,c_d
1.4,1.2,2.8,1.4,0.5118837726715509
1.2,1.2,1.4,2.0,0.5320359471894797
2.8,0.4,2.8,1.8,0.5246539828484348
2.4,1.6,3.8,1.4,0.5713731707816537
1.8,1.0,2.4,1.6,0.5499344498763127
1.0,1.0,4.0,1.2,0.5444861661544048
3.0,1.0,4.0,1.4,0.5585422789164882
2.6,0.4,3.8,1.6,0.5644013601961195
1.6,1.0,3.6,1.4,0.5954011772725035
1.8,0.4,4.0,1.4,0.5522900695340046
1.4,0.8,2.0,1.8,0.5685123211287084
1.6,2.0,2.4,1.6,0.5420213364023875
1.4,1.2,1.4,2.0,0.5198851263658283
1.4,0.4,4.0,1.4,0.5780016873135216
2.6,2.0,4.0,1.4,0.5889509609962965
2.2,1.0,2.6,1.6,0.5582443902874814
2.2,1.8,2.6,1.6,0.5819856580204787
1.0,1.8,3.2,1.4,0.5896784533823143
2.8,0.6,3.0,1.8,0.5928587461571517
2.4,1.0,2.2,1.8,0.5570322694729266
2.0,0.6,4.0,1.4,0.5721943486560941
1.8,1.0,1.6,2.0,0.5391669072124624
2.4,2.0,2.8,1.6,0.5933249664704808
2.4,1.8,3.8,1.4,0.5872157688569871
1.2,2.0,3.8,1.2,0.5317108293057212
2.2,0.2,3.6,2.0,0.5882613640281092
2.4,2.0,4.0,1.2,0.5034547709232873
1.0,1.2,4.0,1.2,0.5341549880957488
2.4,1.8,2.4,1.6,0.5484054954761508
2.8,1.2,3.0,1.4,0.5036480462098164
3.0,0.2,3.4,2.0,0.5044005557395873
1.0,0.6,3.6,1.2,0.5013356269295806
3.0,2.0,2.0,2.0,0.5989635560329323
3.0,1.8,2.6,1.6,0.5455666406304542
1.6,0.4,2.2,1.8,0.5296176627617136
1.2,1.6,3.6,1.4,0.5922241873014239
1.2,0.4,3.0,1.4,0.5114440470928369
3.0,1.0,3.2,1.6,0.5821950704754301
2.0,0.2,3.4,1.8,0.5374125355763828
1.2,0.2,3.2,1.8,0.5964453247900622
1.4,0.6,2.0,1.8,0.5481725900004436
2.0,1.4,3.2,1.6,0.6399930011469893
2.4,0.6,3.6,1.8,0.6882795057031038
1.2,0.4,3.8,1.6,0.6633317530654417
3.0,2.0,3.4,1.6,0.6409879135337476
2.8,1.4,2.0,2.0,0.6012420800485061
1.6,1.8,1.8,2.0,0.6017614743954849
2.6,0.6,2.8,2.0,0.6535592317725017
2.8,2.0,2.6,1.8,0.6467757209597936
1.2,1.2,2.8,1.6,0.6101949818956995
2.0,1.6,2.0,2.0,0.6522304951030425
2.4,1.2,2.8,1.8,0.6683674666991897
2.2,1.4,3.6,1.6,0.6855079138662847
1.2,1.6,1.8,2.0,0.6200860638104079
2.2,1.0,4.0,1.4,0.6017964390063869
2.8,1.0,2.6,2.0,0.6761011555024244
2.4,1.0,3.6,1.6,0.6536744055751413
1.4,1.8,3.6,1.4,0.6094564427336815
2.6,0.8,2.8,2.0,0.6896405955534359
1.2,0.2,3.6,1.8,0.6340933021425331
1.6,0.2,3.8,2.0,0.6662019434798004
2.6,1.8,2.0,2.0,0.6297985896094569
2.0,1.0,3.4,1.6,0.6548266063693214
1.0,1.0,3.8,1.4,0.6171257736897029
2.2,1.2,2.4,2.0,0.6982252353752446
1.2,0.4,2.6,2.0,0.6853611947177077
2.0,0.6,2.6,2.0,0.6685312734539784
1.2,0.8,2.2,1.8,0.6147104286603032
2.0,1.0,2.2,2.0,0.657097623147587
1.6,0.8,4.0,1.4,0.6138226626669336
1.4,0.8,2.8,1.6,0.6057484213504384
2.8,2.0,2.0,2.0,0.6153122834553311
1.0,0.2,3.0,2.0,0.6606903092407671
2.4,1.6,3.2,1.6,0.6511245674030836
2.4,0.6,3.6,1.8,0.6882795057031038
2.8,1.2,3.8,1.6,0.6665081944621363
2.6,2.0,3.8,1.6,0.6919419219798445
2.8,1.2,3.6,1.6,0.6470739773386831
3.0,0.8,3.8,1.8,0.6955614135384789
1.8,0.2,4.0,2.0,0.6623072579188088
1.4,0.6,2.4,1.8,0.6112101646018786
2.2,1.8,2.6,1.8,0.6799187018423651
1.6,0.6,2.8,1.8,0.6535827480838681
1.4,1.2,2.2,1.8,0.6263114558488325
2.0,0.6,3.2,1.8,0.6730358753794408
1.6,2.0,1.8,2.0,0.6071952398112254
1.0,0.8,2.6,1.8,0.6881869302021291
2.0,1.6,2.6,1.8,0.6803052771331113
3.0,0.6,3.6,1.8,0.6432076304719663
2.4,1.6,3.2,1.6,0.6511245674030836
1.2,1.6,2.2,1.8,0.6231253327111762
1.4,1.4,4.0,1.4,0.6019481095029686
2.4,2.0,3.4,1.6,0.6650288865795304
2.8,1.4,4.0,1.6,0.6839112263980233
2.2,1.2,3.0,1.6,0.6166055136936139
1.0,1.8,1.8,2.0,0.6397399165967659
1.2,0.6,2.8,1.8,0.6815194963268177
1.6,1.8,3.4,1.6,0.678026147600779
1.2,0.8,2.8,1.6,0.6162188598666715
3.0,0.6,3.2,1.8,0.6039296628878508
1.2,1.2,3.2,1.6,0.6552047482184922
1.6,2.0,3.6,1.4,0.605459146397508
1.8,0.6,3.2,1.6,0.606063439144612
1.6,1.8,3.6,1.4,0.6013533419544763
3.0,1.8,3.6,1.6,0.6534924961932287
1.4,0.4,2.2,2.0,0.6052633608750978
1.0,2.0,3.8,1.4,0.6610931212768546
1.0,1.4,3.0,1.6,0.6548717723663153
2.0,1.8,2.4,1.8,0.6572579133692301
1.4,0.8,2.6,1.8,0.6637413592643661
1.8,1.6,2.6,1.8,0.6848237724108077
2.6,2.0,3.2,1.6,0.6401668641587203
1.0,0.6,2.2,1.8,0.6088041746721273
3.0,0.6,3.4,2.0,0.69390089425292
1.4,1.2,3.2,1.6,0.6719008216894111
1.8,2.0,3.0,1.6,0.633114014355918
3.0,0.6,3.2,2.0,0.6714150986526803
1.2,1.4,2.8,1.6,0.6188149391371157
1.2,1.0,2.8,1.6,0.6265567572740309
1.0,1.8,1.8,2.0,0.6397399165967659
1.4,0.8,2.0,2.0,0.6376531643860278
1.6,1.2,1.8,2.0,0.6133849267208351
1.6,1.6,3.4,1.6,0.671767364140415
2.2,1.6,2.6,1.8,0.6719910045215628
2.6,1.0,2.4,2.0,0.6562350258276208
1.6,2.0,2.6,1.8,0.6782444899764566
1.4,0.2,3.6,1.8,0.611254809470022
2.6,2.0,2.8,1.8,0.6832029750411487
2.6,1.8,2.6,1.8,0.6624075545611625
1.2,0.2,3.4,2.0,0.6767744081647706
1.0,1.0,3.4,1.6,0.6798802550619873
3.0,0.6,3.4,2.0,0.69390089425292
2.6,1.6,3.0,1.6,0.6108894660042942
2.0,1.8,3.2,1.6,0.6404728956280499
1.0,0.6,2.2,1.8,0.6088041746721273
1.2,1.0,3.8,1.4,0.6036134198156372
2.0,1.8,2.0,2.0,0.6635297169211686
3.0,1.6,3.6,1.6,0.6602060242955886
2.8,0.6,3.2,1.8,0.6179899917596945
1.0,1.4,3.8,1.4,0.6322898378372688
1.0,0.2,3.8,1.6,0.6062035501315348
2.2,2.0,2.8,2.0,0.7885197479863121
2.4,1.2,2.8,2.0,0.7526031058670041
1.2,0.6,3.2,1.8,0.7294019163420501
2.4,1.4,2.8,2.0,0.7662389979413347
1.6,1.6,3.0,1.8,0.7185986374635671
3.0,2.0,2.6,2.0,0.7179965320760068
2.4,0.8,2.8,2.0,0.703772259670252
1.4,0.4,4.0,1.8,0.7468623535785616
1.8,1.0,2.4,2.0,0.7036300587129736
1.4,2.0,3.0,1.8,0.767573027407408
1.8,1.6,3.0,2.0,0.7993193472268699
1.8,1.6,2.6,2.0,0.7669469562980493
1.6,1.0,2.6,2.0,0.7500833760997951
1.2,0.6,4.0,1.6,0.7159836760394217
2.8,0.8,4.0,1.8,0.7337013848896267
2.0,1.0,3.6,1.8,0.7665961998997772
1.8,1.8,2.6,2.0,0.7737193857870459
2.6,1.4,3.4,1.8,0.7446904717535311
1.8,0.4,3.8,2.0,0.767755580406537
2.8,1.8,4.0,1.8,0.7936807890517475
1.6,2.0,3.0,1.8,0.7316316025031434
2.0,1.6,2.8,2.0,0.7880249003625913
1.8,1.4,3.2,1.8,0.7224795308282552
2.6,1.6,3.6,1.8,0.7624132783444799
2.0,1.0,3.2,1.8,0.7234727455509113
2.6,1.4,3.2,1.8,0.7235002344599721
3.0,1.6,3.0,2.0,0.7620854374038164
2.2,2.0,2.6,2.0,0.758895696533776
2.0,1.2,3.2,1.8,0.7384377221455646
1.4,1.4,2.6,2.0,0.7844937543451275
2.8,1.2,4.0,1.8,0.7771562587181012
1.4,1.6,2.4,2.0,0.7582131894194508
2.0,1.6,3.4,1.8,0.7670289582095856
1.6,2.0,2.4,2.0,0.7287665239943577
1.0,1.8,2.0,2.0,0.7061513630165109
1.6,1.0,3.4,1.8,0.7675557688417017
2.8,0.8,3.4,2.0,0.7527116118169
2.2,1.8,2.8,2.0,0.7803641260759535
1.8,2.0,2.6,2.0,0.7744401528991434
1.0,0.6,3.0,1.8,0.7206672836790975
1.8,1.8,2.2,2.0,0.7103807569619697
2.8,1.8,4.0,1.8,0.7936807890517475
2.2,1.2,3.0,2.0,0.7919826046454564
1.8,1.4,2.4,2.0,0.732934611065375
2.6,1.4,3.2,2.0,0.7999796283873792
2.8,2.0,2.8,2.0,0.758434971826739
1.2,1.8,3.0,1.8,0.7716788752133371
1.2,0.8,3.0,1.8,0.7286171997585251
1.4,0.8,3.0,1.8,0.7154688829166324
1.6,1.2,2.4,2.0,0.731783077105803
1.6,1.8,2.4,2.0,0.7219253784851932
1.4,0.6,4.0,1.6,0.7016234977957829
1.6,1.2,3.0,1.8,0.7340406425503292
2.0,1.6,2.8,1.8,0.707128733808511
2.8,1.6,4.0,1.8,0.7897305281935209
2.0,1.8,3.2,1.8,0.7515577293090082
2.6,1.8,3.2,1.8,0.7312028597396002
3.0,1.8,3.0,2.0,0.7654179859347647
1.8,0.4,3.8,2.0,0.767755580406537
2.4,2.0,3.8,1.8,0.7975176855480959
1.8,1.6,3.4,1.8,0.7536692501975072
2.6,1.4,2.8,2.0,0.7559272767077799
1.6,1.0,3.0,1.8,0.7209849603975499
2.4,1.2,2.8,2.0,0.7526031058670041
2.0,0.6,3.6,2.0,0.7959026460605545
1.4,1.0,2.4,2.0,0.729379722683986
1.8,2.0,3.8,1.6,0.7110715889713431
2.0,1.8,2.4,2.0,0.7365269077275599
2.8,0.8,3.6,2.0,0.7762248417635508
2.0,1.0,2.8,2.0,0.7536755848864771
2.2,0.6,4.0,1.8,0.7372891261339619
2.2,0.6,3.6,1.8,0.700462110407348
1.6,0.8,4.0,1.6,0.7128130618234609
1.8,1.2,2.4,2.0,0.7195341013828599
2.0,1.4,3.8,1.8,0.7955950351439846
2.8,1.6,3.2,1.8,0.7119615932106981
1.6,1.6,2.6,2.0,0.7817554151200312
1.0,1.2,3.2,1.8,0.7885530362514043
3.0,2.0,3.2,2.0,0.7946572657619835
2.6,0.8,3.4,2.0,0.7693796382885512
1.0,2.0,2.4,2.0,0.7851494528257762
1.0,0.6,3.2,1.8,0.7446945175596851
1.4,0.6,3.8,1.8,0.7768369619490515
2.6,1.4,2.8,2.0,0.7559272767077799
1.0,0.8,3.0,1.8,0.7415791407905635
2.4,1.6,3.4,1.8,0.7539512436354977
2.0,0.4,3.4,2.0,0.7089891121556595
1.2,1.4,3.8,1.6,0.7475969597827063
1.4,2.0,2.2,2.0,0.7320394718236933
1.6,0.4,3.6,2.0,0.7682445312503681
1.2,1.6,3.2,1.8,0.7911734844759409
1.6,0.4,4.0,1.8,0.7297598979759352
1.2,0.6,3.6,1.8,0.7719462080342538
1.8,1.0,2.6,2.0,0.7382764254336118
1.6,0.6,3.0,2.0,0.7557954543544517
1.8,0.6,3.4,2.0,0.7883700549849503
1.2,1.4,3.6,1.6,0.7308101120255919
1.0,1.8,4.0,1.6,0.7825722737949043
3.0,2.0,2.8,2.0,0.7431732979232928
1.0,0.6,4.0,1.6,0.7293368038124792
1.4,1.8,3.2,2.0,0.8828200398007189
2.6,1.0,4.0,2.0,0.8623364502960117
1.4,1.4,3.2,2.0,0.8697095432110434
1.2,2.0,3.4,1.8,0.8233301744432003
2.2,1.4,4.0,2.0,0.8922553365262985
1.0,1.6,3.2,1.8,0.800428011095101
2.0,1.6,4.0,2.0,0.8797003327141478
1.8,0.8,3.4,2.0,0.8245007892395114
2.6,1.0,3.6,2.0,0.8208600180310381
1.8,0.8,3.4,2.0,0.8245007892395114
2.2,1.8,3.8,2.0,0.8899503280643108
3.0,1.0,4.0,2.0,0.8373959120199759
1.0,1.6,4.0,1.8,0.8857111199686225
1.0,0.8,3.0,2.0,0.8297953987077562
2.8,2.0,4.0,2.0,0.8952667524483584
2.2,1.0,3.8,2.0,0.8684431370743397
2.6,1.0,3.8,2.0,0.8420468384660853
2.4,0.8,3.6,2.0,0.8014061654700455
1.0,0.6,3.8,1.8,0.8078486589281575
1.2,0.4,4.0,2.0,0.8490124822670652
1.2,1.8,3.0,2.0,0.8652472728344439
1.2,1.2,3.2,2.0,0.8716122532119075
1.4,0.4,4.0,2.0,0.8275992743867977
2.0,0.8,3.6,2.0,0.8335491582659448
2.0,1.6,3.0,2.0,0.8177812893837737
2.6,1.4,4.0,2.0,0.8878597204719769
1.4,1.8,3.0,2.0,0.8561046352383094
1.6,1.6,4.0,1.8,0.8582462971695447
2.8,1.4,3.8,2.0,0.8483225896660815
1.0,1.2,3.4,1.8,0.8117279153936433
2.4,1.2,3.4,2.0,0.8287211668782667
1.0,1.6,3.0,2.0,0.8689289725455831
1.0,2.0,3.8,1.8,0.8741300787915378
2.4,2.0,3.2,2.0,0.8326853735796172
1.6,1.0,3.2,2.0,0.8330149695441894
1.6,1.4,3.2,2.0,0.8597867506467449
1.4,1.8,3.8,1.8,0.8534286098594832
1.2,1.2,3.4,2.0,0.8956390411833292
1.2,1.0,2.8,2.0,0.8044468597616173
1.4,1.2,3.0,2.0,0.8336696326936641
2.2,1.6,4.0,2.0,0.8966298237517242
1.6,1.4,3.0,2.0,0.833213076290555
1.2,2.0,3.8,1.8,0.8650500377513594
2.8,1.4,3.8,2.0,0.8483225896660815
1.4,1.6,4.0,1.8,0.8674346197628127
2.8,1.4,3.6,2.0,0.8260100787055966
1.0,1.4,3.6,1.8,0.8402051088807705
1.6,1.0,3.6,2.0,0.8830950950407033
1.2,1.4,3.4,1.8,0.8088432320214933
1.6,1.6,3.2,2.0,0.8672063127631147
2.8,1.8,3.2,2.0,0.806698906986845
1.2,2.0,2.8,2.0,0.8406179014482992
1.4,1.8,3.4,1.8,0.8105080949681105
1.2,1.6,3.4,1.8,0.8138336170467921
1.2,0.8,3.2,2.0,0.8414479512407188
2.6,1.2,3.4,2.0,0.8166494763635127
1.2,2.0,3.2,2.0,0.8971504574694017
3.0,1.6,3.4,2.0,0.8090120111361664
1.6,1.4,3.6,1.8,0.8117208738636873
1.0,1.2,3.2,2.0,0.882912505033527
2.6,1.0,3.8,2.0,0.8420468384660853
1.6,1.8,3.6,1.8,0.8208547391756292
1.2,0.4,4.0,2.0,0.8490124822670652
1.2,2.0,3.2,1.8,0.8001744159537006
2.4,0.8,3.6,2.0,0.8014061654700455
1.2,1.0,4.0,1.8,0.8520782581158951
2.8,1.8,4.0,2.0,0.8903129192999606
2.4,1.2,3.2,2.0,0.8042187365488361
1.0,1.8,2.6,2.0,0.8146516558161299
1.0,0.8,2.8,2.0,0.8007850906530548
3.0,2.0,4.0,2.0,0.8928958745761031
1.6,2.0,3.4,1.8,0.8066210273072402
3.0,1.4,4.0,2.0,0.8565062522708184
1.2,1.2,3.0,2.0,0.8444261676843792
1.8,1.2,3.0,2.0,0.8115009860525807
2.8,1.4,3.4,2.0,0.8109670499444523
1.4,1.6,3.4,1.8,0.8059655418529894
2.2,1.4,3.8,2.0,0.8784377967565218
1.4,1.6,3.6,1.8,0.8274641220465128
1.0,1.0,2.8,2.0,0.8168222714604659
1.6,1.4,3.6,1.8,0.8117208738636873
1.8,1.2,4.0,1.8,0.8314805456621336
1.4,2.0,3.6,1.8,0.8368639736818361
1.0,0.6,3.8,2.0,0.8995171195352263
2.2,1.8,3.6,2.0,0.8717839328932414
1.6,1.0,4.0,1.8,0.8288956828345776
3.0,1.2,3.8,2.0,0.8332173124267488
1.2,2.0,3.0,2.0,0.8688874144086045
1.4,1.8,3.2,2.0,0.8828200398007189
1.8,1.2,3.6,2.0,0.8866843451359885
1.2,1.4,2.8,2.0,0.8245948018538191
1.6,1.6,3.2,2.0,0.8672063127631147
2.2,1.2,4.0,1.8,0.8075139041614365
1.2,1.2,3.0,2.0,0.8444261676843792
2.2,1.2,3.6,2.0,0.8659839484809159
2.2,1.2,3.2,2.0,0.8177585604273647
2.0,2.0,3.4,2.0,0.836368171312994
1.0,1.6,3.6,1.8,0.8453190021283495
1.2,2.0,3.0,2.0,0.8688874144086045
1.2,1.6,3.0,2.0,0.859835673618636
1.0,1.8,3.6,2.0,0.9515873128043708
1.0,1.8,3.2,2.0,0.9017341807948178
1.2,1.8,3.6,2.0,0.9417646047772784
1.2,0.6,4.0,2.0,0.9020657415647568
1.4,1.8,3.8,2.0,0.9552431110016856
1.0,1.8,3.4,2.0,0.9274761449032018
1.8,1.2,3.8,2.0,0.9093401546775688
1.0,1.0,4.0,2.0,0.9647279936323612
1.0,1.4,3.6,2.0,0.9402593059288796
1.4,1.2,3.8,2.0,0.9317158853202426
1.0,1.8,3.2,2.0,0.9017341807948178
1.6,1.0,3.8,2.0,0.9055533830239948
1.6,1.8,3.8,2.0,0.9456480995882026
1.4,2.0,3.4,2.0,0.9135611848175552
1.6,1.6,3.8,2.0,0.9391152015945832
1.6,2.0,3.6,2.0,0.9283498761442204
1.0,1.6,4.0,2.0,0.9910220596708951
1.2,1.2,3.6,2.0,0.9205370660490136
1.8,1.4,3.8,2.0,0.9201890832821972
1.0,2.0,3.8,2.0,0.978292488772492
1.0,1.2,3.4,2.0,0.9081230890168652
1.4,1.8,3.4,2.0,0.9084117506698358
1.8,1.8,3.6,2.0,0.9135184578897566
1.4,0.8,4.0,2.0,0.9179449050075308
1.0,0.8,3.8,2.0,0.9262580830799441
1.2,1.6,3.4,2.0,0.9121387154660684
1.6,1.6,4.0,2.0,0.960719586119899
1.6,1.0,4.0,2.0,0.9265321823525188
1.4,1.2,4.0,2.0,0.9530397375104884
1.0,1.4,4.0,2.0,0.98382570468724
1.2,1.4,3.6,2.0,0.9296001322565096
1.2,1.8,3.6,2.0,0.9417646047772784
1.6,1.0,3.8,2.0,0.9055533830239948
2.4,1.8,4.0,2.0,0.9063264429817304
1.6,1.8,3.6,2.0,0.9230242769481208
1.2,2.0,3.4,2.0,0.9225535006030464
1.0,1.0,3.8,2.0,0.9425018157165372
1.4,1.2,4.0,2.0,0.9530397375104884
1.6,1.6,3.8,2.0,0.9391152015945832
1.2,1.6,3.8,2.0,0.9583438459008286
1.2,0.6,4.0,2.0,0.9020657415647568
1.6,1.2,4.0,2.0,0.939702699172655
1.6,1.6,4.0,2.0,0.960719586119899
1.0,1.6,3.8,2.0,0.969366168361944
1.2,2.0,4.0,2.0,0.9910258370765702
1.0,1.8,4.0,2.0,0.9958564189914726
2.4,1.6,4.0,2.0,0.9042421200147518
1.6,1.8,3.8,2.0,0.9456480995882026
1.2,1.2,3.6,2.0,0.9205370660490136
1.2,1.2,3.8,2.0,0.9433140289227676
1.2,1.2,3.8,2.0,0.9433140289227676
1.2,2.0,3.6,2.0,0.9465553341923034
1.6,1.0,3.8,2.0,0.9055533830239948
1.2,1.0,4.0,2.0,0.9516986606554262
1.8,1.0,4.0,2.0,0.9145441270601482
1.0,1.8,4.0,2.0,0.9958564189914726
1.6,1.6,4.0,2.0,0.960719586119899
1.6,1.2,4.0,2.0,0.939702699172655
1.0,1.6,3.4,2.0,0.9222422180695079
1.0,1.4,3.4,2.0,0.9163132559741982
1.6,1.8,3.8,2.0,0.9456480995882026
1.8,1.6,4.0,2.0,0.9508130892133642
1.0,2.0,3.4,2.0,0.931523884009836
1.0,1.2,4.0,2.0,0.976362283643332
1.4,0.8,4.0,2.0,0.9179449050075308
1.0,0.8,4.0,2.0,0.9476233654297088
1.0,2.0,3.4,2.0,0.931523884009836
1.2,1.0,4.0,2.0,0.9516986606554262
1.0,2.0,4.0,2.0,1.0
1.8,1.4,3.8,2.0,0.9201890832821972
1.2,1.2,3.8,2.0,0.9433140289227676
1.4,1.4,3.6,2.0,0.9177459684188548
1.8,1.6,3.6,2.0,0.906054846818683
1.0,1.0,4.0,2.0,0.9647279936323612
1.8,1.8,3.8,2.0,0.936032202479802
1.4,1.6,3.4,2.0,0.9024464573617842
1.8,1.6,3.6,2.0,0.906054846818683
1.4,1.6,3.6,2.0,0.9263041814641724
1.4,2.0,3.6,2.0,0.937485975450176
1.8,1.2,4.0,2.0,0.9309665217979204
1.0,1.6,3.8,2.0,0.969366168361944
1.8,1.0,4.0,2.0,0.9145441270601482
1.2,1.8,4.0,2.0,0.9865344327370236
1.0,1.2,3.4,2.0,0.9081230890168652
2.6,2.0,4.0,2.0,0.9068367407243204
1.4,1.6,3.6,2.0,0.9263041814641724
1.4,1.8,3.4,2.0,0.9084117506698358
1.2,1.4,3.4,2.0,0.9056461965583164
1.4,0.8,4.0,2.0,0.9179449050075308
1.6,1.4,3.8,2.0,0.9304928237145872
1.0,0.8,3.8,2.0,0.9262580830799441
1.2,1.6,3.4,2.0,0.9121387154660684
1.8,1.6,3.8,2.0,0.928689313377925
1.0,1.8,3.6,2.0,0.9515873128043708
1.6,2.0,3.6,2.0,0.9283498761442204
1.8,1.6,4.0,2.0,0.9508130892133642
1.0,1.0,3.6,2.0,0.9208177831033988
1.8,2.0,3.8,2.0,0.9415529488433522
2.4,1.6,4.0,2.0,0.9042421200147518
1.2,1.4,3.6,2.0,0.9296001322565096
