v,re,s,ra,a_s
2.0,0.6,2.6,0.4,0.5301332800264084
2.0,1.4,3.0,0.8,0.506722814904423
2.0,0.8,1.2,0.2,0.5316784869108303
2.2,1.2,2.6,1.0,0.5990056596794484
2.2,1.6,1.6,1.6,0.5847333867045535
2.0,0.4,1.4,1.8,0.5296399702319408
2.2,1.0,3.0,1.2,0.5984107304520759
2.0,1.6,3.4,0.4,0.5070184335942091
2.4,1.6,4.0,1.2,0.564870370868289
2.0,1.2,4.0,0.6,0.5122630569289449
2.4,2.0,2.8,1.4,0.56498023279578
2.0,0.2,2.4,1.0,0.5385861316599616
2.0,0.4,2.6,0.8,0.5324589218889003
2.0,0.6,1.6,1.8,0.5260849278667282
2.0,0.2,3.4,2.0,0.5358573132750052
2.0,0.2,2.2,1.6,0.5371204225318631
2.4,1.6,2.6,1.4,0.5709707547459203
2.0,0.2,2.6,1.8,0.5369274854247376
2.0,0.6,1.2,0.4,0.535437479556158
2.0,1.2,1.6,1.4,0.5106033251764355
2.2,1.0,3.2,1.2,0.5962732326947576
2.0,1.4,1.6,0.8,0.5101901549832017
2.2,1.4,2.0,0.6,0.5990854942052474
2.0,1.0,1.2,0.4,0.5288505134859134
2.0,1.2,3.2,1.4,0.503469478324461
2.0,0.4,2.8,0.6,0.5341631063959184
2.0,1.2,3.2,2.0,0.502110334304115
2.0,1.0,3.0,1.8,0.5056556927501282
2.0,1.6,4.0,0.4,0.5077670501213424
2.0,1.0,4.0,2.0,0.5072808222101465
2.0,0.2,3.8,0.2,0.5439731046092842
2.2,1.4,3.2,0.4,0.5994871733063438
2.0,0.4,1.4,0.8,0.5351500584475042
2.2,1.4,3.4,1.0,0.5002992937616647
2.0,0.2,2.6,0.8,0.5384158549213115
2.0,0.6,2.8,2.0,0.5217501792740626
2.0,0.2,2.0,1.6,0.5372370838419789
2.0,1.8,3.8,0.4,0.5030922291263591
2.0,1.4,3.2,0.6,0.5094392400183672
2.0,1.4,1.6,1.0,0.5072886674956771
2.2,1.2,1.2,2.0,0.59612021290839
2.4,0.6,4.0,2.0,0.6902840891526287
2.4,0.6,2.6,1.2,0.6975631113685307
2.4,2.0,1.2,1.6,0.6767922736727254
2.2,0.6,2.8,0.4,0.6164141997709057
2.2,0.4,2.4,1.4,0.6158747227157694
2.2,1.0,2.8,0.6,0.6044869867898948
2.4,1.0,2.2,1.2,0.6884519029399326
2.4,1.8,2.4,1.0,0.6751983681660723
2.2,1.0,2.4,1.2,0.6011805658877397
2.2,0.6,3.0,0.4,0.6142623988745919
2.2,0.2,1.8,1.8,0.6242483261770351
2.4,1.4,1.6,1.8,0.6795259555471502
2.4,1.0,1.0,1.8,0.6901927252771782
2.2,1.0,3.2,0.4,0.6062687882853919
2.2,0.2,1.2,0.8,0.6287938051420158
2.4,0.6,2.6,1.6,0.6945581493920279
2.2,0.2,1.8,1.8,0.6242483261770351
2.2,0.4,3.0,1.6,0.6157360285860652
2.2,1.4,1.8,0.2,0.6203611464782415
2.4,0.6,3.2,1.4,0.6943458399871665
2.4,1.0,1.4,1.2,0.6914278284368368
2.2,0.2,3.4,1.6,0.6238486842862152
2.4,0.6,3.2,1.4,0.6943458399871665
2.4,1.8,1.4,1.2,0.6799229876272049
2.4,0.8,2.8,1.8,0.6879226618353215
2.2,0.2,4.0,0.2,0.6317158053455878
2.2,0.8,1.4,1.2,0.6099156569215265
2.2,0.4,1.0,1.4,0.6210896275803136
2.4,1.8,3.0,2.0,0.6554022542708712
2.4,2.0,1.6,1.0,0.6787891654213226
2.2,0.6,3.8,0.6,0.6143707358120749
2.4,1.6,2.6,0.6,0.6834412803422315
2.4,0.6,1.6,1.6,0.6995502772506991
2.2,1.2,4.0,0.4,0.6019836275342324
2.4,1.8,2.2,0.8,0.6793161856139065
2.4,2.0,1.4,1.4,0.676106662372582
2.2,1.0,1.0,1.2,0.6067721323055616
2.4,2.0,3.8,2.0,0.624037112591511
2.2,1.2,1.0,1.0,0.6039002717535582
2.4,1.8,2.8,2.0,0.6556602201288734
2.2,1.6,3.2,0.2,0.6169079273090833
2.2,0.6,1.8,0.4,0.6199964357102709
2.2,0.4,4.0,1.8,0.6142111975508021
2.2,1.2,3.8,0.4,0.6018470065628823
2.4,1.0,2.0,1.0,0.6921410355013463
2.4,1.0,4.0,1.6,0.6787728586529707
2.4,1.8,3.2,0.4,0.6808513540152716
2.4,1.0,3.8,0.8,0.6875743601368026
2.2,0.8,4.0,1.4,0.6006683126584126
2.2,0.2,1.6,2.0,0.6244464589772291
2.4,1.2,4.0,2.0,0.6693769628962776
2.2,0.6,4.0,1.6,0.6060501990024494
2.2,0.6,3.8,0.2,0.6262207401980673
2.4,0.8,3.8,0.6,0.6953838670320531
2.4,2.0,1.0,0.8,0.6829623694168705
2.2,1.2,1.0,1.8,0.6000640699577646
2.4,0.8,3.4,0.6,0.6961560382797338
2.4,1.8,2.4,2.0,0.6575654137588051
2.2,1.4,3.6,0.2,0.6161162090095899
2.2,0.4,3.6,1.6,0.6142105352801974
2.2,1.2,2.8,0.2,0.6296779423274654
2.4,0.6,2.2,1.6,0.698295010182991
2.2,1.8,1.4,0.4,0.6124197025165948
2.4,0.6,3.0,1.6,0.6943468817063629
2.6,1.8,3.2,1.0,0.6381866205033198
2.2,0.6,2.0,1.8,0.6104567532523697
2.4,2.0,2.2,0.8,0.6771885102283203
2.2,0.6,2.2,1.4,0.6113662936139208
2.2,0.6,2.4,0.2,0.6259345983408232
2.4,1.0,2.0,2.0,0.6866104205168774
2.4,1.8,1.6,1.0,0.6815793963907518
2.4,0.6,3.2,1.4,0.6943458399871665
2.4,1.4,1.6,1.6,0.6805368850515129
2.4,2.0,2.8,2.0,0.6497186547365695
2.2,0.2,3.8,1.6,0.6235783630344481
2.2,1.0,2.2,0.6,0.6054443260820981
2.2,0.2,1.4,1.0,0.6266749047373429
2.2,0.8,1.0,1.8,0.6082536113175848
2.2,0.6,3.2,0.8,0.6123201743818051
2.2,0.4,3.4,0.6,0.6210194558458487
2.2,0.6,1.4,0.4,0.6178216709278621
2.4,2.0,3.2,2.0,0.6474160987174954
2.4,0.6,3.4,0.8,0.6979340664085448
2.2,1.4,3.8,0.2,0.6158320617852617
2.2,1.6,2.4,0.2,0.6219665575076712
2.4,1.6,2.4,0.6,0.6838082908583828
2.4,1.4,1.2,1.4,0.6842476142158129
2.4,1.6,3.8,2.0,0.6440275692733598
2.4,0.6,2.8,1.2,0.6959621171405875
2.2,1.6,2.6,0.4,0.6019612534643016
2.4,0.6,4.0,1.0,0.6948334162244071
2.2,0.4,2.6,1.2,0.6156435961886035
2.2,1.6,2.0,0.2,0.6276932085366075
2.4,1.4,3.4,0.4,0.6871182633414885
2.2,0.8,2.4,1.8,0.6022239196902215
2.2,1.8,1.0,0.4,0.6205340292148579
2.2,0.6,2.2,0.2,0.6263913370693991
2.4,1.4,2.8,0.6,0.6853746647080275
2.2,1.0,3.8,0.6,0.6030421282075341
2.2,0.2,1.4,2.0,0.6246565922489573
2.4,0.4,1.0,1.0,0.7124801187605989
2.6,1.4,3.8,0.8,0.7685407056342579
2.4,0.2,3.2,2.0,0.7098641466975922
2.6,2.0,2.4,0.2,0.7976909488397784
2.6,1.4,1.6,0.6,0.7803834144799993
2.6,0.8,3.0,1.4,0.7768625276568721
2.4,0.2,2.0,0.2,0.7174105835420715
2.8,2.0,3.6,1.6,0.7922310757890758
2.4,0.2,2.4,1.6,0.7119863482948381
2.6,0.6,1.4,1.8,0.7853930889580512
3.0,1.8,4.0,1.4,0.7792498973797856
2.6,0.4,1.2,1.4,0.7921326859995543
2.6,1.4,2.2,1.4,0.7685498728095942
2.6,1.2,3.4,1.2,0.7692541235685371
2.6,0.6,4.0,0.8,0.7833894844126896
2.4,0.2,2.0,2.0,0.7120479170172854
2.6,1.4,3.6,1.6,0.7499653057290598
2.6,0.4,1.6,1.2,0.7916417153875377
2.4,1.4,2.8,0.2,0.7156254111974647
2.4,0.4,2.2,0.2,0.707881418121354
2.4,0.2,4.0,1.8,0.7094032881713974
2.4,0.2,3.2,0.8,0.7123677339449603
2.6,0.4,3.6,2.0,0.7865009388276681
3.0,1.8,2.6,1.4,0.7968961223774348
2.4,0.6,1.2,1.2,0.7040041467914017
2.8,2.0,2.8,1.4,0.7199166904611155
2.8,2.0,4.0,1.0,0.7777667771561718
2.4,0.2,3.6,1.4,0.7112419805637097
2.6,1.8,1.2,1.0,0.7711151459330715
2.6,0.6,1.8,0.2,0.7976059525267997
2.6,0.6,1.4,0.8,0.7889055845812697
2.4,0.4,1.0,0.8,0.7090919369892594
2.6,1.2,2.8,2.0,0.7621971845934604
2.6,1.6,3.6,0.4,0.7699651292592269
2.4,1.4,4.0,0.2,0.7064022391613057
2.6,0.4,2.6,0.8,0.7937076125576741
2.4,2.0,1.4,0.2,0.7102125683818561
2.4,0.4,1.6,2.0,0.7039166378798205
2.4,0.4,2.0,1.6,0.7025595864121142
2.4,1.8,2.8,0.2,0.7100012081261619
2.8,1.8,3.8,1.6,0.7988593899370805
2.6,0.8,3.2,1.4,0.7748055143380415
2.6,1.8,2.4,1.8,0.7441382379981735
2.6,2.0,4.0,0.6,0.763669990803399
2.6,0.4,1.6,1.0,0.7960591706952113
2.4,0.4,3.2,1.4,0.7028943453386101
2.6,1.6,1.8,1.4,0.7672753463971567
2.6,1.8,3.2,0.8,0.7480725720835771
2.6,1.4,3.0,2.0,0.75265284857746
2.6,1.2,2.8,1.0,0.7714947961632701
2.6,1.4,1.6,0.8,0.7762336500048036
2.6,0.6,1.4,0.6,0.7903083197322359
2.6,1.2,3.4,1.0,0.7715264533527321
2.6,0.6,3.8,1.4,0.7791342963252095
2.6,1.6,3.2,1.8,0.7353793259228543
2.4,0.4,3.8,0.2,0.7147798959196281
2.6,1.4,1.0,0.6,0.7878960513219349
2.6,1.0,2.2,0.6,0.7849382667192598
2.6,1.8,2.8,0.4,0.7758765389493935
2.4,0.6,2.4,0.2,0.7130522061333517
2.4,0.2,3.8,0.4,0.7132253967657959
2.6,1.0,1.4,0.8,0.7823642855882529
2.6,0.6,3.0,0.4,0.7899321523612877
2.4,0.6,1.6,0.6,0.7024139601548898
2.8,1.8,3.4,1.4,0.7147247215815463
2.6,0.4,3.6,0.8,0.7903348010095318
2.4,0.8,1.4,0.4,0.7032273300767896
2.6,1.2,3.0,1.8,0.7616792918257634
2.4,0.6,2.2,1.4,0.7013231143093194
2.6,1.0,1.8,1.6,0.7732929286389627
2.6,1.6,1.0,1.8,0.7708581365955233
2.4,0.4,3.8,0.6,0.7073223005508381
2.6,0.6,3.0,0.2,0.7982276850643596
2.4,0.2,2.6,1.0,0.7124853169893947
2.6,1.2,3.0,0.2,0.7987433810349891
2.6,1.2,2.2,0.2,0.7965466854060327
2.6,0.6,3.2,1.6,0.7809119205802398
2.6,0.4,3.2,0.2,0.7936809637931379
2.4,0.6,1.2,1.2,0.7040041467914017
2.6,1.2,3.4,1.6,0.7564026195594193
2.6,2.0,2.0,1.8,0.7323353184024577
2.4,1.8,1.8,0.2,0.7049441991032545
2.6,0.8,3.0,0.4,0.7862145147306999
2.8,2.0,2.4,1.6,0.7203773780746672
2.4,0.4,3.4,0.4,0.7066107937946668
2.8,2.0,1.8,1.8,0.7934720564439102
2.6,1.0,3.2,0.4,0.7831587291290009
2.4,0.8,3.0,0.2,0.7156918328602767
2.6,2.0,1.8,0.2,0.7961484770257596
2.6,0.8,1.2,1.6,0.7804187996265689
2.6,1.4,1.2,1.0,0.7762886448961189
2.4,2.0,1.6,0.2,0.7064236040278018
2.6,1.8,2.8,0.2,0.7978637387162533
2.6,1.2,2.6,1.0,0.7721332257197933
2.6,1.8,1.4,1.0,0.7697551017044415
2.6,1.2,3.2,0.8,0.7681046570701852
2.6,1.8,3.4,0.8,0.7468762792406658
2.6,1.2,3.6,1.4,0.762060701223221
2.4,0.2,2.6,2.0,0.7108781093922948
2.6,1.8,1.0,1.2,0.7719951801512408
2.8,1.2,3.2,1.6,0.8481251876774578
2.8,1.4,1.8,1.2,0.8573837888659025
2.8,0.6,3.0,0.2,0.8841111716468237
2.8,2.0,3.4,1.0,0.8078689127517513
2.8,0.8,3.8,1.0,0.8654024416586644
2.8,1.8,2.8,0.2,0.88836807472435
2.8,1.8,3.4,1.6,0.8089189576659118
2.8,1.6,2.0,0.6,0.8613218988198611
2.8,1.2,2.2,0.8,0.8622794354175283
2.8,0.2,3.6,1.2,0.8855545268202073
3.0,1.8,2.4,1.4,0.8116359877864464
2.8,0.2,3.6,1.6,0.8846767190405939
2.8,0.8,2.8,0.4,0.8750004394908569
2.8,1.6,3.4,0.6,0.8582817674053341
2.8,0.4,2.0,0.8,0.8809795414593918
2.8,1.6,2.6,1.0,0.8556995183115371
2.8,1.8,1.0,0.2,0.887813035034611
2.8,1.2,1.6,1.8,0.8566969587749504
2.8,0.8,3.8,0.2,0.8839611792761002
2.8,0.6,2.0,1.8,0.8690716853734217
2.8,1.8,3.6,1.6,0.8004088146955781
2.8,1.4,2.0,1.8,0.8510372173313719
2.8,0.4,1.2,1.8,0.8772088577420343
2.8,0.4,2.8,1.8,0.8747351262610312
2.8,1.4,1.2,1.4,0.8607050255140442
2.8,0.6,1.8,0.8,0.8762419754895837
2.8,0.2,3.6,0.8,0.8865056107722755
2.8,1.8,3.0,1.2,0.8268403879512558
2.8,0.6,1.4,1.2,0.8748239790976348
2.8,1.2,2.2,1.6,0.8545316224859182
2.8,1.6,3.6,0.2,0.8809205841001829
2.8,0.4,2.4,1.4,0.8756326000874208
2.8,0.6,1.2,1.6,0.8728155029517878
2.8,0.8,1.6,0.6,0.8742448042090404
3.0,1.4,4.0,2.0,0.8936838378735121
2.8,0.2,3.2,0.6,0.887202271574131
2.8,1.0,2.6,0.8,0.8615586713376775
2.8,0.8,1.2,1.4,0.8705622541806131
2.8,1.0,1.2,0.8,0.8707900992164556
2.8,0.2,2.6,0.8,0.8880660702899325
2.8,1.6,3.2,0.6,0.8586702810661792
2.6,0.2,2.6,0.6,0.8010458103016933
2.8,0.6,2.2,0.6,0.8771311663994565
3.0,2.0,2.8,2.0,0.8911677749651786
2.8,2.0,1.2,2.0,0.8413807328192413
2.8,1.8,1.2,1.2,0.8572327181793269
3.0,2.0,3.6,2.0,0.8859325836401394
2.6,0.2,1.8,0.8,0.8008258729311514
2.6,0.2,1.0,2.0,0.8009940316330628
2.6,0.2,1.2,0.8,0.8024971436590317
3.0,1.6,3.6,1.2,0.8129080050759625
2.8,0.4,1.6,2.0,0.8765215437759293
2.8,0.4,3.2,1.2,0.8750124725577122
2.6,0.2,1.6,1.4,0.8006643193549168
2.6,0.2,1.8,1.0,0.8012205652645045
2.8,1.4,1.8,0.6,0.8646213574799744
2.8,1.4,1.2,0.4,0.8813339239436946
2.8,1.6,3.8,0.8,0.8439944231661045
3.0,1.8,3.8,1.0,0.8816169780276871
2.8,0.2,2.2,1.8,0.8860362490961807
2.6,0.2,2.8,0.2,0.8034656301353921
2.8,0.2,4.0,1.8,0.8832550608481017
2.8,0.2,3.6,2.0,0.8824150502188176
2.8,1.0,2.2,1.6,0.8569375785201946
2.8,0.6,3.8,0.6,0.8747435484782105
2.8,1.8,2.2,2.0,0.8174667109017393
2.8,0.2,1.0,0.8,0.8943041926018755
2.8,1.4,3.2,1.8,0.8347344274148435
2.8,0.2,2.4,0.4,0.8874372383173835
2.8,1.8,2.4,1.6,0.8106740467143991
2.8,1.4,3.6,0.8,0.8572061734678139
2.6,0.2,2.0,0.2,0.8038790319854815
2.8,0.8,2.8,0.6,0.871143949814517
2.8,1.2,1.2,0.8,0.8681413344174935
2.8,1.4,2.2,0.4,0.8721097069608408
2.8,1.2,1.6,1.4,0.8597280190271824
2.8,0.2,1.6,0.4,0.8917734572795479
3.0,2.0,2.8,2.0,0.8911677749651786
2.6,0.2,2.0,1.0,0.8006271634868711
2.8,0.4,3.8,1.6,0.8743822891658669
2.8,0.4,3.6,1.0,0.8745877829170277
2.8,1.6,4.0,0.8,0.8286021815420352
2.8,0.6,3.4,1.8,0.8645120547566941
2.8,1.6,2.8,0.6,0.8590393844243045
2.8,0.8,2.6,0.2,0.8894126175336001
2.6,0.2,3.8,0.2,0.8045160993269072
2.8,2.0,2.0,0.4,0.8759710241558291
2.8,0.4,2.6,1.4,0.8746615479551488
2.8,2.0,1.8,0.4,0.8782138653504111
2.8,0.2,3.8,0.6,0.8870188089547582
2.8,0.2,1.6,1.6,0.8867006390774795
2.8,1.0,2.8,2.0,0.8538520144531729
2.8,1.4,1.6,0.8,0.8615810081382532
2.8,0.4,1.4,2.0,0.8783556017572404
2.8,0.8,1.0,2.0,0.8683515895138669
2.8,0.4,2.6,1.6,0.8755209705631938
3.0,1.4,3.8,1.2,0.8102656279843065
3.0,2.0,2.4,1.2,0.8044261003506015
2.8,1.6,3.8,2.0,0.8138615634838984
2.8,1.6,2.0,1.8,0.8360576666376331
3.0,1.4,3.8,0.8,0.9421315954382891
3.0,1.8,1.2,0.2,0.97325111334946
3.0,1.4,2.6,0.8,0.9481489362664476
3.0,0.8,1.2,0.4,0.9668048980392538
3.0,1.6,1.2,1.2,0.9482989156105126
3.0,1.6,3.2,2.0,0.902596748603428
3.0,1.2,1.4,1.4,0.9481207801223404
3.0,2.0,1.2,0.8,0.9504525785532131
3.0,0.6,1.8,0.2,0.9667009213361116
3.0,2.0,1.2,0.4,0.974378555857432
3.0,1.2,1.0,1.8,0.9503254637408696
3.0,0.4,3.0,1.0,0.9616274077133586
3.0,1.8,4.0,0.8,0.9022466726721976
3.0,0.4,3.4,0.4,0.9670975306395028
3.0,0.6,2.2,1.0,0.96445306503612
3.0,2.0,1.6,0.8,0.9437401726989062
3.0,1.6,1.0,1.2,0.9503445528127764
3.0,1.4,1.6,0.8,0.9523647336038036
3.0,0.8,1.8,0.2,0.9711095571147074
3.0,0.6,1.4,1.0,0.9646836956281232
3.0,0.4,1.0,1.0,0.9697434623821688
3.0,1.2,1.4,0.4,0.9670136944955592
3.0,1.0,3.2,0.2,0.9733965926440236
3.0,1.0,3.0,0.4,0.9562550019585808
3.0,0.6,2.8,1.0,0.9545200554019828
3.0,1.2,1.2,1.2,0.9537005879067494
3.0,0.6,2.4,1.4,0.9547428148084184
3.0,1.0,2.4,0.6,0.9577224327549964
3.0,0.2,1.0,1.2,0.9748472623895912
3.0,1.6,1.6,0.8,0.9494214934211642
3.0,1.4,3.4,1.0,0.9424382234860712
3.0,0.4,2.2,1.2,0.9618308843465008
3.0,0.8,3.0,1.6,0.9475330991371363
3.0,0.6,2.4,2.0,0.9522133307749351
3.0,1.6,1.0,0.2,0.9655600036040904
2.8,2.0,2.6,0.2,0.9020556432824084
3.0,1.4,1.0,2.0,0.9475049374410246
3.0,0.8,1.8,1.8,0.9474794942475622
3.0,1.2,3.0,1.6,0.9399399304653008
3.0,1.6,2.2,1.6,0.9049176419277296
3.0,1.6,1.8,2.0,0.9187372432494894
3.0,0.2,1.6,1.6,0.9733475348699796
3.0,2.0,1.2,1.4,0.943634508461356
3.0,1.2,1.0,1.4,0.9548126963545324
3.0,1.4,2.6,0.8,0.9481489362664476
3.0,0.4,3.6,1.4,0.9583005586031637
3.0,1.4,1.2,1.4,0.9485624713090672
3.0,0.6,3.4,1.0,0.9541448476965873
3.0,0.6,1.2,1.2,0.963889346623271
3.0,0.8,3.2,2.0,0.9412054263912314
3.0,1.4,3.8,0.6,0.9481737160225252
3.0,1.4,3.2,1.4,0.920580058569774
3.0,0.2,1.6,1.2,0.9747734830424212
3.0,0.8,1.2,1.8,0.9531635263384232
3.0,1.6,2.2,1.8,0.9193971132943206
3.0,0.4,4.0,0.2,0.9665782102491688
3.0,0.2,2.2,0.8,0.973359366205596
3.0,0.4,4.0,1.4,0.9594214038539054
3.0,0.2,1.6,0.4,0.9810851435728144
3.0,0.4,1.6,0.2,0.9641329282905456
3.0,1.8,1.4,1.2,0.9435778569850404
3.0,0.6,4.0,1.4,0.9495949357157516
3.0,0.6,1.0,0.8,0.9659794248672714
3.0,1.4,1.0,1.6,0.9507723693240586
3.0,1.0,1.6,1.2,0.951611084756946
3.0,0.4,3.4,1.2,0.9583408032443088
3.0,1.0,3.0,1.8,0.9380050535817492
3.0,1.0,2.6,2.0,0.9383527502756142
3.0,1.6,3.0,1.6,0.9182344369322932
3.0,0.2,3.2,0.8,0.9732368992305444
3.0,0.4,3.4,1.2,0.9583408032443088
3.0,1.2,1.0,0.2,0.972359880838625
3.0,1.8,1.2,0.6,0.9580556690081004
3.0,1.0,3.0,0.6,0.9558697593264596
3.0,1.4,2.8,0.8,0.948768049255716
3.0,1.0,3.6,1.6,0.9380286250213188
3.0,1.2,1.6,1.4,0.9480228494411927
3.0,1.6,1.2,0.6,0.9570039239343096
3.0,0.4,3.0,1.2,0.9605882702880008
3.0,0.2,1.4,1.8,0.9735425323569192
3.0,0.4,1.8,1.8,0.9637477872833758
3.0,1.4,2.6,1.4,0.9373088999043938
3.0,0.8,3.4,0.4,0.9601665144641196
3.0,1.2,2.2,0.4,0.960190994429042
3.0,1.2,1.2,0.6,0.9619459110504052
3.0,1.6,4.0,0.6,0.9439275298521956
3.0,1.6,3.4,0.2,0.9738404396512272
3.0,1.0,2.8,0.2,0.9703430465343629
3.0,2.0,1.8,0.8,0.9435427341070772
3.0,0.6,2.6,1.6,0.9568483751963638
3.0,1.8,3.2,1.2,0.9094816585653076
3.0,2.0,2.2,0.8,0.9400780065766579
3.0,1.2,1.0,0.2,0.972359880838625
3.0,0.8,4.0,0.4,0.9608844397963596
3.0,1.6,1.8,1.2,0.944940766595744
3.0,0.4,3.0,0.6,0.9682788273620904
3.0,0.8,4.0,2.0,0.9358332275408596
3.0,1.2,2.6,1.8,0.9384145184418248
3.0,1.8,2.2,0.2,0.9771077610657978
3.0,0.4,1.4,2.0,0.9653847415654078
