v,re,s,ra,c_d
-0.0,-0.0,0.8,0.9,0.6406477755641079
-0.0,-0.0,0.8,1.0,0.7048752282337315
-0.0,-0.0,0.9,-0.0,0.031744431788642974
-0.0,-0.0,0.9,0.1,0.09733139459180368
-0.0,-0.0,0.9,0.2,0.18630523901086946
-0.0,-0.0,0.9,0.3,0.2748300531820909
-0.0,-0.0,0.9,0.4,0.35950559565056106
-0.0,-0.0,0.9,0.6,0.4402504489022546
-0.0,-0.0,0.9,0.7,0.5170633891484797
-0.0,-0.0,0.9,0.8,0.5902531926769815
-0.0,-0.0,0.9,0.9,0.659183868838894
-0.0,-0.0,0.9,1.0,0.7254438017161465
-0.0,-0.0,0.9,-0.0,0.03291818472263127
-0.0,-0.0,0.9,0.1,0.10113368083319928
-0.0,-0.0,0.9,0.2,0.1925522659604952
-0.0,-0.0,0.9,0.3,0.28312680707028304
-0.0,-0.0,0.9,0.4,0.3697949113002321
-0.0,-0.0,0.9,0.6,0.4524062966368988
-0.0,-0.0,0.9,0.7,0.5311020808509437
-0.0,-0.0,0.9,0.8,0.6062035501315348
-0.0,-0.0,0.9,0.9,0.6768079647939889
-0.0,-0.0,0.9,1.0,0.7447618891534364
-0.0,-0.0,1.0,-0.0,0.03413943232746529
-0.0,-0.0,1.0,0.1,0.1047132322877556
-0.0,-0.0,1.0,0.2,0.19851026661337412
-0.0,-0.0,1.0,0.3,0.29117753190662193
-0.0,-0.0,1.0,0.4,0.37960208103316573
-0.0,-0.0,1.0,0.6,0.4642539329410094
-0.0,-0.0,1.0,0.7,0.5447640418796296
-0.0,-0.0,1.0,0.8,0.6214289792113101
-0.0,-0.0,1.0,0.9,0.6938046302246619
-0.0,-0.0,1.0,1.0,0.7631983567959087
-0.0,0.1,-0.0,-0.0,0.018800993556734317
-0.0,0.1,-0.0,0.1,0.05774626088552715
-0.0,0.1,-0.0,0.2,0.06985487031988437
-0.0,0.1,-0.0,0.3,0.09823000964171312
-0.0,0.1,-0.0,0.4,0.14446949004609275
-0.0,0.1,-0.0,0.6,0.18942584530909803
-0.0,0.1,-0.0,0.7,0.233050557496924
-0.0,0.1,-0.0,0.8,0.2762617275211012
-0.0,0.1,-0.0,0.9,0.31842946215096896
-0.0,0.1,-0.0,1.0,0.35947122851554353
-0.0,0.1,0.1,-0.0,0.0208543308076615
-0.0,0.1,0.1,0.1,0.059721251213621575
-0.0,0.1,0.1,0.2,0.07473594006507174
-0.0,0.1,0.1,0.3,0.12309358728536288
-0.0,0.1,0.1,0.4,0.17602788426639793
-0.0,0.1,0.1,0.6,0.2275466469362225
-0.0,0.1,0.1,0.7,0.27851993319464624
-0.0,0.1,0.1,0.8,0.328576235106484
-0.0,0.1,0.1,0.9,0.3766175735371885
-0.0,0.1,0.1,1.0,0.4229901080423297
-0.0,0.1,0.1,-0.0,0.022853148547140916
-0.0,0.1,0.1,0.1,0.06465563512529647
-0.0,0.1,0.1,0.2,0.0870482795265927
-0.0,0.1,0.1,0.3,0.1457343035937584
-0.0,0.1,0.1,0.4,0.20389176630650735
-0.0,0.1,0.1,0.6,0.26119049783838233
-0.0,0.1,0.1,0.7,0.3176725582993836
-0.0,0.1,0.1,0.8,0.3733446849844901
-0.0,0.1,0.1,0.9,0.4256354111569183
-0.0,0.1,0.1,1.0,0.4779921068891826
-0.0,0.1,0.2,-0.0,0.02491648985642484
-0.0,0.1,0.2,0.1,0.06668582067124723
-0.0,0.1,0.2,0.2,0.10042670866037474
-0.0,0.1,0.2,0.3,0.1653891193320732
-0.0,0.1,0.2,0.4,0.22829424737467144
-0.0,0.1,0.2,0.6,0.2908950340463303
-0.0,0.1,0.2,0.7,0.3529387415321505
-0.0,0.1,0.2,0.8,0.4127180234727507
-0.0,0.1,0.2,0.9,0.4703566590875137
-0.0,0.1,0.2,1.0,0.5257998317531377
-0.0,0.1,0.3,-0.0,0.027099706920404962
-0.0,0.1,0.3,0.1,0.06849392078175325
-0.0,0.1,0.3,0.2,0.11341376346001772
-0.0,0.1,0.3,0.3,0.18296776644057905
-0.0,0.1,0.3,0.4,0.25069400549460585
-0.0,0.1,0.3,0.6,0.3181072837047841
-0.0,0.1,0.3,0.7,0.3843882369453438
-0.0,0.1,0.3,0.8,0.44820455062729936
-0.0,0.1,0.3,0.9,0.5095024551718259
-0.0,0.1,0.3,1.0,0.5684132867780761
-0.0,0.1,0.3,-0.0,0.02945564681606792
-0.0,0.1,0.3,0.1,0.0694706894392097
-0.0,0.1,0.3,0.2,0.1252307299806101
-0.0,0.1,0.3,0.3,0.19897644053068592
-0.0,0.1,0.3,0.4,0.2710432707585209
-0.0,0.1,0.3,0.6,0.3426858839005121
-0.0,0.1,0.3,0.7,0.41267142227494025
-0.0,0.1,0.3,0.8,0.4802203189421422
-0.0,0.1,0.3,0.9,0.5449589686314178
-0.0,0.1,0.3,1.0,0.6072959182407471
-0.0,0.1,0.4,-0.0,0.033366859156645175
-0.0,0.1,0.4,0.1,0.07078923895995604
-0.0,0.1,0.4,0.2,0.13684481444164398
-0.0,0.1,0.4,0.3,0.2135915937215096
-0.0,0.1,0.4,0.4,0.2896851191946687
-0.0,0.1,0.4,0.6,0.3649595084451066
-0.0,0.1,0.4,0.7,0.4385393940951903
-0.0,0.1,0.4,0.8,0.5089150586765536
-0.0,0.1,0.4,0.9,0.5771725684752872
-0.0,0.1,0.4,1.0,0.6432922823067487
-0.0,0.1,0.5,-0.0,0.03639649081201312
-0.0,0.1,0.5,0.1,0.0725063060385206
-0.0,0.1,0.5,0.2,0.1470571584169636
-0.0,0.1,0.5,0.3,0.22707588011143165
-0.0,0.1,0.5,0.4,0.3065627969199696
-0.0,0.1,0.5,0.6,0.3858417326903509
-0.0,0.1,0.5,0.7,0.4626245771617146
-0.0,0.1,0.5,0.8,0.5356921823882657
-0.0,0.1,0.5,0.9,0.6068039239123356
-0.0,0.1,0.5,1.0,0.676012218845518
-0.0,0.1,0.5,-0.0,0.038097135547736055
-0.0,0.1,0.5,0.1,0.07573759934080034
-0.0,0.1,0.5,0.2,0.15644585299357608
-0.0,0.1,0.5,0.3,0.2396398833837172
-0.0,0.1,0.5,0.4,0.32291044839321154
-0.0,0.1,0.5,0.6,0.4048986497564122
-0.0,0.1,0.5,0.7,0.4846627583651421
-0.0,0.1,0.5,0.8,0.5604517887445227
-0.0,0.1,0.5,0.9,0.6348167096784699
-0.0,0.1,0.5,1.0,0.7063699847122072
-0.0,0.1,0.6,-0.0,0.03955117399601684
-0.0,0.1,0.6,0.1,0.07946692401417624
-0.0,0.1,0.6,0.2,0.16517435811441006
-0.0,0.1,0.6,0.3,0.2514337030819791
-0.0,0.1,0.6,0.4,0.337732575145596
-0.0,0.1,0.6,0.6,0.4228748044462529
-0.0,0.1,0.6,0.7,0.5051250777284843
-0.0,0.1,0.6,0.8,0.5834624502093747
-0.0,0.1,0.6,0.9,0.6605567501684966
-0.0,0.1,0.6,1.0,0.7341630348977358
-0.0,0.1,0.7,-0.0,0.04106875480229515
-0.0,0.1,0.7,0.1,0.08360887932255448
-0.0,0.1,0.7,0.2,0.17334290790852547
-0.0,0.1,0.7,0.3,0.2625419633431245
-0.0,0.1,0.7,0.4,0.3515812205943418
-0.0,0.1,0.7,0.6,0.4398301899864269
-0.0,0.1,0.7,0.7,0.5243896581691746
-0.0,0.1,0.7,0.8,0.6049899322380141
-0.0,0.1,0.7,0.9,0.6830931685403164
-0.0,0.1,0.7,1.0,0.7603098593697204
-0.0,0.1,0.7,-0.0,0.0427129678783578
-0.0,0.1,0.7,0.1,0.08800563543093443
-0.0,0.1,0.7,0.2,0.1808380176335047
-0.0,0.1,0.7,0.3,0.2730051923381561
-0.0,0.1,0.7,0.4,0.3647908069574725
-0.0,0.1,0.7,0.6,0.4554561084620117
-0.0,0.1,0.7,0.7,0.5422773836829474
-0.0,0.1,0.7,0.8,0.6252094666858399
-0.0,0.1,0.7,0.9,0.7068905674205003
-0.0,0.1,0.7,1.0,0.7848802795603922
-0.0,0.1,0.8,-0.0,0.044131334609532745
-0.0,0.1,0.8,0.1,0.0925262517662242
-0.0,0.1,0.8,0.2,0.18824665826542694
-0.0,0.1,0.8,0.3,0.2828769078184542
-0.0,0.1,0.8,0.4,0.37724879592743615
-0.0,0.1,0.8,0.6,0.4701609903797325
-0.0,0.1,0.8,0.7,0.5591374504229387
-0.0,0.1,0.8,0.8,0.6450789989586754
-0.0,0.1,0.8,0.9,0.7284625337118873
-0.0,0.1,0.8,1.0,0.8082099542380764
-0.0,0.1,0.9,-0.0,0.04534084742314093
-0.0,0.1,0.9,0.1,0.0968308999883072
-0.0,0.1,0.9,0.2,0.19508279863792016
-0.0,0.1,0.9,0.3,0.2922527407740669
-0.0,0.1,0.9,0.4,0.3893769139399503
-0.0,0.1,0.9,0.6,0.4840831556392079
-0.0,0.1,0.9,0.7,0.5750330692012681
-0.0,0.1,0.9,0.8,0.6631260230604679
-0.0,0.1,0.9,0.9,0.748311876230573
-0.0,0.1,0.9,1.0,0.8302664101450218
-0.0,0.1,0.9,-0.0,0.046184920400951714
-0.0,0.1,0.9,0.1,0.1009971790679168
-0.0,0.1,0.9,0.2,0.201612213707379
-0.0,0.1,0.9,0.3,0.30118000837479003
-0.0,0.1,0.9,0.4,0.4002177523028335
-0.0,0.1,0.9,0.6,0.4974534636690604
-0.0,0.1,0.9,0.7,0.5901155521616442
-0.0,0.1,0.9,0.8,0.6802759316448646
-0.0,0.1,0.9,0.9,0.7674022002610069
-0.0,0.1,0.9,1.0,0.8513638902345166
-0.0,0.1,1.0,-0.0,0.047132754718467285
-0.0,0.1,1.0,0.1,0.105006290981042
-0.0,0.1,1.0,0.2,0.2078245910424184
-0.0,0.1,1.0,0.3,0.30973263768607795
-0.0,0.1,1.0,0.4,0.4113684549163694
-0.0,0.1,1.0,0.6,0.5100976095734632
-0.0,0.1,1.0,0.7,0.6044389574837747
-0.0,0.1,1.0,0.8,0.6967543305840791
-0.0,0.1,1.0,0.9,0.7856012374926813
-0.0,0.1,1.0,1.0,0.8715956774078722
-0.0,0.2,-0.0,-0.0,0.028773715193091562
-0.0,0.2,-0.0,0.1,0.05931409841255045
-0.0,0.2,-0.0,0.2,0.0703200126128947
-0.0,0.2,-0.0,0.3,0.09842857181431268
-0.0,0.2,-0.0,0.4,0.1485507262857166
-0.0,0.2,-0.0,0.6,0.19665843177752307
-0.0,0.2,-0.0,0.7,0.24392992521088394
-0.0,0.2,-0.0,0.8,0.2905064938242405
-0.0,0.2,-0.0,0.9,0.33643582538409755
-0.0,0.2,-0.0,1.0,0.3814290382103203
-0.0,0.2,0.1,-0.0,0.03035752431765325
-0.0,0.2,0.1,0.1,0.06372258903217352
-0.0,0.2,0.1,0.2,0.07415199082551706
-0.0,0.2,0.1,0.3,0.12573437893710696
-0.0,0.2,0.1,0.4,0.18225481559594847
-0.0,0.2,0.1,0.6,0.23698427394912
-0.0,0.2,0.1,0.7,0.2912429903473461
-0.0,0.2,0.1,0.8,0.34596882808138346
-0.0,0.2,0.1,0.9,0.3977790349062118
-0.0,0.2,0.1,1.0,0.44971273361705655
-0.0,0.2,0.1,-0.0,0.03263342427394801
-0.0,0.2,0.1,0.1,0.06709800469905439
-0.0,0.2,0.1,0.2,0.08669293156606321
-0.0,0.2,0.1,0.3,0.14945400408546014
-0.0,0.2,0.1,0.4,0.2112455949054721
-0.0,0.2,0.1,0.6,0.27162080909871744
-0.0,0.2,0.1,0.7,0.33227926739618496
-0.0,0.2,0.1,0.8,0.3920045552286608
-0.0,0.2,0.1,0.9,0.4509942318450813
-0.0,0.2,0.1,1.0,0.5079040844837287
-0.0,0.2,0.2,-0.0,0.034548614502596615
-0.0,0.2,0.2,0.1,0.06881672975686058
-0.0,0.2,0.2,0.2,0.1013684924248026
-0.0,0.2,0.2,0.3,0.17008210923343825
-0.0,0.2,0.2,0.4,0.236799465543389
-0.0,0.2,0.2,0.6,0.30225870590696485
-0.0,0.2,0.2,0.7,0.367838512401329
-0.0,0.2,0.2,0.8,0.4331387817316414
-0.0,0.2,0.2,0.9,0.4968753484948078
-0.0,0.2,0.2,1.0,0.5578282633823779
-0.0,0.2,0.3,-0.0,0.037987329758593216
-0.0,0.2,0.3,0.1,0.06986301315617471
-0.0,0.2,0.3,0.2,0.1152883164168636
-0.0,0.2,0.3,0.3,0.18850763796657502
-0.0,0.2,0.3,0.4,0.2593887813145075
-0.0,0.2,0.3,0.6,0.3302150616812985
-0.0,0.2,0.3,0.7,0.4008801810363493
-0.0,0.2,0.3,0.8,0.4701695689323109
-0.0,0.2,0.3,0.9,0.5372217112074757
-0.0,0.2,0.3,1.0,0.602910918664312
-0.0,0.2,0.3,-0.0,0.04084770414738875
-0.0,0.2,0.3,0.1,0.07030986566668143
-0.0,0.2,0.3,0.2,0.1279764125958032
-0.0,0.2,0.3,0.3,0.20502915159256047
-0.0,0.2,0.3,0.4,0.2801880146273415
-0.0,0.2,0.3,0.6,0.3553563188465601
-0.0,0.2,0.3,0.7,0.4303926390195794
-0.0,0.2,0.3,0.8,0.503039604377364
-0.0,0.2,0.3,0.9,0.5751447929875126
-0.0,0.2,0.3,1.0,0.6447437627267235
-0.0,0.2,0.4,-0.0,0.04442163183311313
-0.0,0.2,0.4,0.1,0.07110248761453751
-0.0,0.2,0.4,0.2,0.1395712425341631
-0.0,0.2,0.4,0.3,0.22013220685712231
-0.0,0.2,0.4,0.4,0.2990944795445155
-0.0,0.2,0.4,0.6,0.3790155659838465
-0.0,0.2,0.4,0.7,0.4570452048066607
-0.0,0.2,0.4,0.8,0.5335068258376071
-0.0,0.2,0.4,0.9,0.6088041746721273
-0.0,0.2,0.4,1.0,0.6819950107665417
-0.0,0.2,0.5,-0.0,0.04586512649149019
-0.0,0.2,0.5,0.1,0.07250974052909462
-0.0,0.2,0.5,0.2,0.150277512008359
-0.0,0.2,0.5,0.3,0.23365500216341975
-0.0,0.2,0.5,0.4,0.3169253578422225
-0.0,0.2,0.5,0.6,0.4004071924189828
-0.0,0.2,0.5,0.7,0.4816971221250863
-0.0,0.2,0.5,0.8,0.5617333443888551
-0.0,0.2,0.5,0.9,0.6403181965831906
-0.0,0.2,0.5,1.0,0.7160661426162603
-0.0,0.2,0.5,-0.0,0.04718422548903314
-0.0,0.2,0.5,0.1,0.07579637241523013
-0.0,0.2,0.5,0.2,0.16000614946105424
-0.0,0.2,0.5,0.3,0.2465519709472925
-0.0,0.2,0.5,0.4,0.3335819298430813
-0.0,0.2,0.5,0.6,0.4200881926163581
-0.0,0.2,0.5,0.7,0.5042030361607739
-0.0,0.2,0.5,0.8,0.5878758362144526
-0.0,0.2,0.5,0.9,0.6689884914439672
-0.0,0.2,0.5,1.0,0.7481274353342008
-0.0,0.2,0.6,-0.0,0.0487028187970836
-0.0,0.2,0.6,0.1,0.07950916174135242
-0.0,0.2,0.6,0.2,0.16900650286526747
-0.0,0.2,0.6,0.3,0.2585523987069111
-0.0,0.2,0.6,0.4,0.34891477470892696
-0.0,0.2,0.6,0.6,0.43850005933725855
-0.0,0.2,0.6,0.7,0.5248842811769582
-0.0,0.2,0.6,0.8,0.6120061153170351
-0.0,0.2,0.6,0.9,0.695696821946561
-0.0,0.2,0.6,1.0,0.7775257741207295
-0.0,0.2,0.7,-0.0,0.04871940304034337
-0.0,0.2,0.7,0.1,0.08360731333885175
-0.0,0.2,0.7,0.2,0.17742640796743073
-0.0,0.2,0.7,0.3,0.2699513074313448
-0.0,0.2,0.7,0.4,0.363339384846635
-0.0,0.2,0.7,0.6,0.4556166019328273
-0.0,0.2,0.7,0.7,0.5450922161092183
-0.0,0.2,0.7,0.8,0.6345393458859229
-0.0,0.2,0.7,0.9,0.7206672836790975
-0.0,0.2,0.7,1.0,0.8048769443878222
-0.0,0.2,0.7,-0.0,0.05058398577518724
-0.0,0.2,0.7,0.1,0.08823751180159553
-0.0,0.2,0.7,0.2,0.18541039279449556
-0.0,0.2,0.7,0.3,0.28068827799131785
-0.0,0.2,0.7,0.4,0.3768578948290285
-0.0,0.2,0.7,0.6,0.4717762261530871
-0.0,0.2,0.7,0.7,0.5643159706816753
-0.0,0.2,0.7,0.8,0.6556432570378646
-0.0,0.2,0.7,0.9,0.7446945175596851
-0.0,0.2,0.7,1.0,0.8305253489095435
-0.0,0.2,0.8,-0.0,0.05124823340117572
-0.0,0.2,0.8,0.1,0.09298066013694467
-0.0,0.2,0.8,0.2,0.19284368564448615
-0.0,0.2,0.8,0.3,0.2908886162149231
-0.0,0.2,0.8,0.4,0.3891284895005812
-0.0,0.2,0.8,0.6,0.4865036885971631
-0.0,0.2,0.8,0.7,0.5819442511097007
-0.0,0.2,0.8,0.8,0.6755559355368033
-0.0,0.2,0.8,0.9,0.7668046530281756
-0.0,0.2,0.8,1.0,0.8549752307948285
-0.0,0.2,0.9,-0.0,0.05225655117825388
-0.0,0.2,0.9,0.1,0.09751576736094376
-0.0,0.2,0.9,0.2,0.19986771361677716
-0.0,0.2,0.9,0.3,0.3005715629305349
-0.0,0.2,0.9,0.4,0.4021646999779418
-0.0,0.2,0.9,0.6,0.5013356269295806
-0.0,0.2,0.9,0.7,0.5988088004278239
-0.0,0.2,0.9,0.8,0.6943963914827495
-0.0,0.2,0.9,0.9,0.7879987531000238
-0.0,0.2,0.9,1.0,0.8778220323679178
-0.0,0.2,0.9,-0.0,0.05306780407682307
-0.0,0.2,0.9,0.1,0.10191675102878954
-0.0,0.2,0.9,0.2,0.20650332860005416
-0.0,0.2,0.9,0.3,0.3097400679070975
-0.0,0.2,0.9,0.4,0.4136139298787128
-0.0,0.2,0.9,0.6,0.5148715206225705
-0.0,0.2,0.9,0.7,0.6146297940495973
-0.0,0.2,0.9,0.8,0.7122939977330459
-0.0,0.2,0.9,0.9,0.8078486589281575
-0.0,0.2,0.9,1.0,0.8995171195352263
-0.0,0.2,1.0,-0.0,0.053375938282775315
-0.0,0.2,1.0,0.1,0.10618610004732276
-0.0,0.2,1.0,0.2,0.2128489109603081
-0.0,0.2,1.0,0.3,0.31854978609884665
-0.0,0.2,1.0,0.4,0.4244953932513128
-0.0,0.2,1.0,0.6,0.5275603617133
-0.0,0.2,1.0,0.7,0.6296858169231563
-0.0,0.2,1.0,0.8,0.7293368038124792
-0.0,0.2,1.0,0.9,0.8266386009610039
-0.0,0.2,1.0,1.0,0.9201255951756856
-0.0,0.3,-0.0,-0.0,0.033498039940151936
-0.0,0.3,-0.0,0.1,0.06450187052005897
-0.0,0.3,-0.0,0.2,0.07044523934464451
-0.0,0.3,-0.0,0.3,0.09951213814696563
-0.0,0.3,-0.0,0.4,0.151885811627038
-0.0,0.3,-0.0,0.6,0.2020727000166293
-0.0,0.3,-0.0,0.7,0.2507670373746593
-0.0,0.3,-0.0,0.8,0.29936450516911844
-0.0,0.3,-0.0,0.9,0.34850441919988845
-0.0,0.3,-0.0,1.0,0.3957923845503989
-0.0,0.3,0.1,-0.0,0.03606638282270968
-0.0,0.3,0.1,0.1,0.06612230278533314
-0.0,0.3,0.1,0.2,0.0744833794028874
-0.0,0.3,0.1,0.3,0.12816053300561744
-0.0,0.3,0.1,0.4,0.1865615968226226
-0.0,0.3,0.1,0.6,0.24285293740911615
-0.0,0.3,0.1,0.7,0.2990134001198188
-0.0,0.3,0.1,0.8,0.3560807947449581
-0.0,0.3,0.1,0.9,0.41085885061384797
-0.0,0.3,0.1,1.0,0.464965519809209
-0.0,0.3,0.1,-0.0,0.038020206707060286
-0.0,0.3,0.1,0.1,0.06651024375971579
-0.0,0.3,0.1,0.2,0.08712320081417765
-0.0,0.3,0.1,0.3,0.15255926866309144
-0.0,0.3,0.1,0.4,0.21616690240481226
-0.0,0.3,0.1,0.6,0.27826205204458104
-0.0,0.3,0.1,0.7,0.3417650731432925
-0.0,0.3,0.1,0.8,0.4034249476950839
-0.0,0.3,0.1,0.9,0.4645417062104392
-0.0,0.3,0.1,1.0,0.5242419413937893
-0.0,0.3,0.2,-0.0,0.04334758661599266
-0.0,0.3,0.2,0.1,0.06913030188455536
-0.0,0.3,0.2,0.2,0.10260902351012767
-0.0,0.3,0.2,0.3,0.17359311876525396
-0.0,0.3,0.2,0.4,0.24171276774880804
-0.0,0.3,0.2,0.6,0.3093960869574744
-0.0,0.3,0.2,0.7,0.3770621874182815
-0.0,0.3,0.2,0.8,0.44496624547234775
-0.0,0.3,0.2,0.9,0.5112710855311414
-0.0,0.3,0.2,1.0,0.5760905335277036
-0.0,0.3,0.3,-0.0,0.0469479869631369
-0.0,0.3,0.3,0.1,0.07006888661675416
-0.0,0.3,0.3,0.2,0.11706021437894895
-0.0,0.3,0.3,0.3,0.19223592236314332
-0.0,0.3,0.3,0.4,0.2649648887249307
-0.0,0.3,0.3,0.6,0.3378709763218567
-0.0,0.3,0.3,0.7,0.4103533923903801
