v,re,s,ra,a_s
1.0,0.4,2.0,1.0,0.09538091502185608
1.0,0.4,2.0,1.2,0.09507752735094968
1.0,0.4,2.0,1.4,0.09501792362668306
1.0,0.4,2.0,1.6,0.09525727405838987
1.0,0.4,2.0,1.8,0.09492378793556447
1.0,0.4,2.0,2.0,0.09467336379089876
1.0,0.4,2.2,0.2,0.10227122604067883
1.0,0.4,2.2,0.4,0.09924623847143843
1.0,0.4,2.2,0.6,0.09730438734830776
1.0,0.4,2.2,0.8,0.0960955788092691
1.0,0.4,2.2,1.0,0.09524963635638496
1.0,0.4,2.2,1.2,0.09502427890524036
1.0,0.4,2.2,1.4,0.09505139284261939
1.0,0.4,2.2,1.6,0.09536242282446317
1.0,0.4,2.2,1.8,0.09492675670669687
1.0,0.4,2.2,2.0,0.09479117535512858
1.0,0.4,2.4,0.2,0.09962037944133324
1.0,0.4,2.4,0.4,0.09855738374190541
1.0,0.4,2.4,0.6,0.09692981023694427
1.0,0.4,2.4,0.8,0.09583973534208695
1.0,0.4,2.4,1.0,0.09521156656024406
1.0,0.4,2.4,1.2,0.09498798040002535
1.0,0.4,2.4,1.4,0.09508251474110518
1.0,0.4,2.4,1.6,0.09525619305143253
1.0,0.4,2.4,1.8,0.09480528196768177
1.0,0.4,2.4,2.0,0.09467844267376148
1.0,0.4,2.6,0.2,0.0993385507640458
1.0,0.4,2.6,0.4,0.09793390882136123
1.0,0.4,2.6,0.6,0.09689514496642694
1.0,0.4,2.6,0.8,0.09565190223365007
1.0,0.4,2.6,1.0,0.09505490990293011
1.0,0.4,2.6,1.2,0.09487923895257988
1.0,0.4,2.6,1.4,0.09512384855882099
1.0,0.4,2.6,1.6,0.095015935551641
1.0,0.4,2.6,1.8,0.09485972663858577
1.0,0.4,2.6,2.0,0.09470654073312891
1.0,0.4,2.8,0.2,0.09964814680140466
1.0,0.4,2.8,0.4,0.09722038045148745
1.0,0.4,2.8,0.6,0.09656948166742618
1.0,0.4,2.8,0.8,0.09534372146088567
1.0,0.4,2.8,1.0,0.0950393787222192
1.0,0.4,2.8,1.2,0.09486960560601945
1.0,0.4,2.8,1.4,0.09522780214575502
1.0,0.4,2.8,1.6,0.09497772119213518
1.0,0.4,2.8,1.8,0.09461788455059658
1.0,0.4,2.8,2.0,0.09452701757544807
1.0,0.4,3.0,0.2,0.10008396055556247
1.0,0.4,3.0,0.4,0.09723329361877842
1.0,0.4,3.0,0.6,0.09652667727906036
1.0,0.4,3.0,0.8,0.0952501241586364
1.0,0.4,3.0,1.0,0.09492584934823413
1.0,0.4,3.0,1.2,0.09497355770092694
1.0,0.4,3.0,1.4,0.09516230723679894
1.0,0.4,3.0,1.6,0.09478636477092123
1.0,0.4,3.0,1.8,0.09446819521857658
1.0,0.4,3.0,2.0,0.09444105193768852
1.0,0.4,3.2,0.2,0.10001566604183891
1.0,0.4,3.2,0.4,0.09734795890767367
1.0,0.4,3.2,0.6,0.09638633483949023
1.0,0.4,3.2,0.8,0.09516084385975744
1.0,0.4,3.2,1.0,0.09489790272530202
1.0,0.4,3.2,1.2,0.09486592309466564
1.0,0.4,3.2,1.4,0.09512198810396924
1.0,0.4,3.2,1.6,0.09466518405425386
1.0,0.4,3.2,1.8,0.09447780471452889
1.0,0.4,3.2,2.0,0.09431088078229041
1.0,0.4,3.4,0.2,0.1006787865841603
1.0,0.4,3.4,0.4,0.09750767449635846
1.0,0.4,3.4,0.6,0.09631411169080925
1.0,0.4,3.4,0.8,0.09510502587449562
1.0,0.4,3.4,1.0,0.0948195869542035
1.0,0.4,3.4,1.2,0.09491634276707586
1.0,0.4,3.4,1.4,0.09505205294841318
1.0,0.4,3.4,1.6,0.09473103961518227
1.0,0.4,3.4,1.8,0.09451891191263029
1.0,0.4,3.4,2.0,0.09408518918829474
1.0,0.4,3.6,0.2,0.10089733838409749
1.0,0.4,3.6,0.4,0.09750350092847461
1.0,0.4,3.6,0.6,0.09609885069869126
1.0,0.4,3.6,0.8,0.09504471328395094
1.0,0.4,3.6,1.0,0.09473914399897529
1.0,0.4,3.6,1.2,0.09482132175133368
1.0,0.4,3.6,1.4,0.09497507299718021
1.0,0.4,3.6,1.6,0.09454863720898574
1.0,0.4,3.6,1.8,0.09427344066225941
1.0,0.4,3.6,2.0,0.09389435109474356
1.0,0.4,3.8,0.2,0.1008520257952466
1.0,0.4,3.8,0.4,0.09742732768044085
1.0,0.4,3.8,0.6,0.09600104477624516
1.0,0.4,3.8,0.8,0.0949818906387441
1.0,0.4,3.8,1.0,0.09468154208248707
1.0,0.4,3.8,1.2,0.09488403588604369
1.0,0.4,3.8,1.4,0.09495871033810008
1.0,0.4,3.8,1.6,0.09430643669982634
1.0,0.4,3.8,1.8,0.09414971047619218
1.0,0.4,3.8,2.0,0.09373767196441414
1.0,0.4,4.0,0.2,0.10061887526438947
1.0,0.4,4.0,0.4,0.0972928810206677
1.0,0.4,4.0,0.6,0.09589226469951063
1.0,0.4,4.0,0.8,0.09500076863959445
1.0,0.4,4.0,1.0,0.0946846702182316
1.0,0.4,4.0,1.2,0.09484564420941408
1.0,0.4,4.0,1.4,0.09479637266170826
1.0,0.4,4.0,1.6,0.09416671457910161
1.0,0.4,4.0,1.8,0.09409266061480158
1.0,0.4,4.0,2.0,0.09365538448954569
1.0,0.6,1.0,0.2,0.10727830855057287
1.0,0.6,1.0,0.4,0.09770651431761466
1.0,0.6,1.0,0.6,0.09732088167282432
1.0,0.6,1.0,0.8,0.09314250072850684
1.0,0.6,1.0,1.0,0.09275672124838583
1.0,0.6,1.0,1.2,0.09190740949117689
1.0,0.6,1.0,1.4,0.09137614773120319
1.0,0.6,1.0,1.6,0.08940391678868272
1.0,0.6,1.0,1.8,0.08921406745621112
1.0,0.6,1.0,2.0,0.08906398638152044
1.0,0.6,1.2,0.2,0.10672938275991434
1.0,0.6,1.2,0.4,0.09788560337846453
1.0,0.6,1.2,0.6,0.09417585143564688
1.0,0.6,1.2,0.8,0.0927019165826334
1.0,0.6,1.2,1.0,0.09194885888462936
1.0,0.6,1.2,1.2,0.09135876650505001
1.0,0.6,1.2,1.4,0.08973518980511352
1.0,0.6,1.2,1.6,0.08915209778806864
1.0,0.6,1.2,1.8,0.08925089225953459
1.0,0.6,1.2,2.0,0.08916285369249315
1.0,0.6,1.4,0.2,0.10616938335438358
1.0,0.6,1.4,0.4,0.09846545949982295
1.0,0.6,1.4,0.6,0.09282070054449383
1.0,0.6,1.4,0.8,0.09212082649246382
1.0,0.6,1.4,1.0,0.0915537406215827
1.0,0.6,1.4,1.2,0.09046325192402796
1.0,0.6,1.4,1.4,0.08964496106758667
1.0,0.6,1.4,1.6,0.08903225502775147
1.0,0.6,1.4,1.8,0.08918908586918212
1.0,0.6,1.4,2.0,0.0892478243452356
1.0,0.6,1.6,0.2,0.1060082131038935
1.0,0.6,1.6,0.4,0.0980936791169539
1.0,0.6,1.6,0.6,0.09279534882630794
1.0,0.6,1.6,0.8,0.09179888016450657
1.0,0.6,1.6,1.0,0.09092117986981803
1.0,0.6,1.6,1.2,0.08975658823993297
1.0,0.6,1.6,1.4,0.0893541397092682
1.0,0.6,1.6,1.6,0.08920716212298913
1.0,0.6,1.6,1.8,0.08925075242053218
1.0,0.6,1.6,2.0,0.08928674273421204
1.0,0.6,1.8,0.2,0.10446560648031476
1.0,0.6,1.8,0.4,0.09753243610717748
1.0,0.6,1.8,0.6,0.0923033686921226
1.0,0.6,1.8,0.8,0.09125657153475979
1.0,0.6,1.8,1.0,0.09056820493817781
1.0,0.6,1.8,1.2,0.08934437458669943
1.0,0.6,1.8,1.4,0.08955243407216246
1.0,0.6,1.8,1.6,0.08919275925622228
1.0,0.6,1.8,1.8,0.0890571806886623
1.0,0.6,1.8,2.0,0.08920219613224462
1.0,0.6,2.0,0.2,0.10433102136233068
1.0,0.6,2.0,0.4,0.09660461349349886
1.0,0.6,2.0,0.6,0.09213197519293796
1.0,0.6,2.0,0.8,0.0911356457001355
1.0,0.6,2.0,1.0,0.08995712045122081
1.0,0.6,2.0,1.2,0.08926242080090913
1.0,0.6,2.0,1.4,0.08943275894770994
1.0,0.6,2.0,1.6,0.08915612499687812
1.0,0.6,2.0,1.8,0.08910863581816317
1.0,0.6,2.0,2.0,0.08865596035363497
1.0,0.6,2.2,0.2,0.10031702483110042
1.0,0.6,2.2,0.4,0.09538609892108416
1.0,0.6,2.2,0.6,0.09188410017540083
1.0,0.6,2.2,0.8,0.0908184486956574
1.0,0.6,2.2,1.0,0.08937486134959005
1.0,0.6,2.2,1.2,0.08938157197574197
1.0,0.6,2.2,1.4,0.08933369243937193
1.0,0.6,2.2,1.6,0.0890704675216666
1.0,0.6,2.2,1.8,0.08897660759313875
1.0,0.6,2.2,2.0,0.08856942646473985
1.0,0.6,2.4,0.2,0.09969622104905197
1.0,0.6,2.4,0.4,0.094266097583065
1.0,0.6,2.4,0.6,0.09170010861067869
1.0,0.6,2.4,0.8,0.09043944529378885
1.0,0.6,2.4,1.0,0.08930328318201215
1.0,0.6,2.4,1.2,0.0893132963441326
1.0,0.6,2.4,1.4,0.08945361725077858
1.0,0.6,2.4,1.6,0.08913578628722361
1.0,0.6,2.4,1.8,0.08887608883943916
1.0,0.6,2.4,2.0,0.08838260771134056
1.0,0.6,2.6,0.2,0.0996121275424064
1.0,0.6,2.6,0.4,0.09353537469093666
1.0,0.6,2.6,0.6,0.09159014331022032
1.0,0.6,2.6,0.8,0.09017433623184888
1.0,0.6,2.6,1.0,0.08909179991237211
1.0,0.6,2.6,1.2,0.08914947751426504
1.0,0.6,2.6,1.4,0.08941501699542824
1.0,0.6,2.6,1.6,0.08902510949710998
1.0,0.6,2.6,1.8,0.0885927849983866
1.0,0.6,2.6,2.0,0.08835565342145511
1.0,0.6,2.8,0.2,0.09928249666773321
1.0,0.6,2.8,0.4,0.09283824950264341
1.0,0.6,2.8,0.6,0.09144683246997702
1.0,0.6,2.8,0.8,0.08999328016089651
1.0,0.6,2.8,1.0,0.0889939832336256
1.0,0.6,2.8,1.2,0.08908371478300833
1.0,0.6,2.8,1.4,0.08935517098838386
1.0,0.6,2.8,1.6,0.08889645549691767
1.0,0.6,2.8,1.8,0.08830236224804869
1.0,0.6,2.8,2.0,0.088210858177353
1.0,0.6,3.0,0.2,0.09963347426683977
1.0,0.6,3.0,0.4,0.09252444706738315
1.0,0.6,3.0,0.6,0.09107663582514286
1.0,0.6,3.0,0.8,0.0896966345024005
1.0,0.6,3.0,1.0,0.08888445634661826
1.0,0.6,3.0,1.2,0.08901481758978383
1.0,0.6,3.0,1.4,0.08900848690437255
1.0,0.6,3.0,1.6,0.08875350836747659
1.0,0.6,3.0,1.8,0.08810073260812926
1.0,0.6,3.0,2.0,0.08821111378177568
1.0,0.6,3.2,0.2,0.09863306479357617
1.0,0.6,3.2,0.4,0.0924593111055794
1.0,0.6,3.2,0.6,0.0910824435293599
1.0,0.6,3.2,0.8,0.08924645352105443
1.0,0.6,3.2,1.0,0.08871121605961012
1.0,0.6,3.2,1.2,0.08884464825618765
1.0,0.6,3.2,1.4,0.08901872984702312
1.0,0.6,3.2,1.6,0.08844314555729864
1.0,0.6,3.2,1.8,0.08808468895579918
1.0,0.6,3.2,2.0,0.08800273003990008
1.0,0.6,3.4,0.2,0.09866810785670488
1.0,0.6,3.4,0.4,0.09241859190544242
1.0,0.6,3.4,0.6,0.09090113747350495
1.0,0.6,3.4,0.8,0.08917153088553535
1.0,0.6,3.4,1.0,0.08859885882983481
1.0,0.6,3.4,1.2,0.0886810625848882
1.0,0.6,3.4,1.4,0.08875572850247561
1.0,0.6,3.4,1.6,0.08820954685074257
1.0,0.6,3.4,1.8,0.08792516280581818
1.0,0.6,3.4,2.0,0.08807531397111285
1.0,0.6,3.6,0.2,0.09898567397626844
1.0,0.6,3.6,0.4,0.09212968762608069
1.0,0.6,3.6,0.6,0.09076926426224942
1.0,0.6,3.6,0.8,0.08907137925277897
1.0,0.6,3.6,1.0,0.08882880637168919
1.0,0.6,3.6,1.2,0.08874922646285506
1.0,0.6,3.6,1.4,0.08864403101719942
1.0,0.6,3.6,1.6,0.08795009983948582
1.0,0.6,3.6,1.8,0.08775768118821509
1.0,0.6,3.6,2.0,0.08789542177742271
1.0,0.6,3.8,0.2,0.0988538457502188
1.0,0.6,3.8,0.4,0.09208162822302686
1.0,0.6,3.8,0.6,0.09064782286097442
1.0,0.6,3.8,0.8,0.08901023263217926
1.0,0.6,3.8,1.0,0.08874875634733277
1.0,0.6,3.8,1.2,0.08867820970762477
1.0,0.6,3.8,1.4,0.08837608949317499
1.0,0.6,3.8,1.6,0.08770430205724093
1.0,0.6,3.8,1.8,0.08753332706623937
1.0,0.6,3.8,2.0,0.08766105264289496
1.0,0.6,4.0,0.2,0.09824794462134194
1.0,0.6,4.0,0.4,0.09205333247468594
1.0,0.6,4.0,0.6,0.0904568389940045
1.0,0.6,4.0,0.8,0.0888632163031335
1.0,0.6,4.0,1.0,0.08861222801529421
1.0,0.6,4.0,1.2,0.08847434746562022
1.0,0.6,4.0,1.4,0.08810101689771102
1.0,0.6,4.0,1.6,0.08748371548933315
1.0,0.6,4.0,1.8,0.08751094027319835
1.0,0.6,4.0,2.0,0.0875025329233733
1.0,0.8,1.0,0.2,0.10953304243009175
1.0,0.8,1.0,0.4,0.09755679188891771
1.0,0.8,1.0,0.6,0.09513786434326948
1.0,0.8,1.0,0.8,0.08840348789638586
1.0,0.8,1.0,1.0,0.0876689249934833
1.0,0.8,1.0,1.2,0.08715918648336902
1.0,0.8,1.0,1.4,0.08593713918958218
1.0,0.8,1.0,1.6,0.08345448041852846
1.0,0.8,1.0,1.8,0.08412518621104823
1.0,0.8,1.0,2.0,0.0855551014088443
1.0,0.8,1.2,0.2,0.10816071628852951
1.0,0.8,1.2,0.4,0.09700429515961213
1.0,0.8,1.2,0.6,0.09004418827361392
1.0,0.8,1.2,0.8,0.08769055897813904
1.0,0.8,1.2,1.0,0.08702351319952319
1.0,0.8,1.2,1.2,0.08605549519311319
1.0,0.8,1.2,1.4,0.08404750696455159
1.0,0.8,1.2,1.6,0.08304832829411597
1.0,0.8,1.2,1.8,0.08306489385808655
1.0,0.8,1.2,2.0,0.08344864326036941
1.0,0.8,1.4,0.2,0.10707446859984093
1.0,0.8,1.4,0.4,0.09545100999404144
1.0,0.8,1.4,0.6,0.08828821235641739
1.0,0.8,1.4,0.8,0.08738367244868343
1.0,0.8,1.4,1.0,0.08633053887871894
1.0,0.8,1.4,1.2,0.08505344074503084
1.0,0.8,1.4,1.4,0.08330234295382764
1.0,0.8,1.4,1.6,0.08356653957037859
1.0,0.8,1.4,1.8,0.08355206918475025
1.0,0.8,1.4,2.0,0.08332494813146506
1.0,0.8,1.6,0.2,0.10449539907965996
1.0,0.8,1.6,0.4,0.09564396205050504
1.0,0.8,1.6,0.6,0.08779519693192887
1.0,0.8,1.6,0.8,0.08692650013815595
1.0,0.8,1.6,1.0,0.08565066453198009
1.0,0.8,1.6,1.2,0.08437978490449496
1.0,0.8,1.6,1.4,0.08390495920102688
1.0,0.8,1.6,1.6,0.08334652110000879
1.0,0.8,1.6,1.8,0.08339030464468121
1.0,0.8,1.6,2.0,0.08351981796097131
1.0,0.8,1.8,0.2,0.10480996381419137
1.0,0.8,1.8,0.4,0.0947585172403292
1.0,0.8,1.8,0.6,0.08734711161164292
1.0,0.8,1.8,0.8,0.08631958603305724
1.0,0.8,1.8,1.0,0.08519744842809787
1.0,0.8,1.8,1.2,0.08407936655069152
1.0,0.8,1.8,1.4,0.08390633583385636
1.0,0.8,1.8,1.6,0.08311797608410094
1.0,0.8,1.8,1.8,0.08333170430347256
1.0,0.8,1.8,2.0,0.08315508807016447
1.0,0.8,2.0,0.2,0.09999836686108413
1.0,0.8,2.0,0.4,0.09349814484526532
1.0,0.8,2.0,0.6,0.08735909624995326
1.0,0.8,2.0,0.8,0.08607674947429232
1.0,0.8,2.0,1.0,0.08479692942403275
1.0,0.8,2.0,1.2,0.08381135761966982
1.0,0.8,2.0,1.4,0.08375979143961285
1.0,0.8,2.0,1.6,0.08319582034864992
1.0,0.8,2.0,1.8,0.0829637561740126
1.0,0.8,2.0,2.0,0.08263310842623811
1.0,0.8,2.2,0.2,0.09859315358462221
1.0,0.8,2.2,0.4,0.09159474139691784
1.0,0.8,2.2,0.6,0.08709726395376419
1.0,0.8,2.2,0.8,0.08553698730127776
1.0,0.8,2.2,1.0,0.08430914540278595
1.0,0.8,2.2,1.2,0.08371915924691062
1.0,0.8,2.2,1.4,0.08382801126874766
1.0,0.8,2.2,1.6,0.08326706168285965
1.0,0.8,2.2,1.8,0.08284999505295607
1.0,0.8,2.2,2.0,0.0826098264023208
1.0,0.8,2.4,0.2,0.09808173491723915
1.0,0.8,2.4,0.4,0.08989630516861787
1.0,0.8,2.4,0.6,0.08701393390482814
1.0,0.8,2.4,0.8,0.0851922081335863
1.0,0.8,2.4,1.0,0.08389357248500155
1.0,0.8,2.4,1.2,0.08365032363425619
1.0,0.8,2.4,1.4,0.0837980094083946
1.0,0.8,2.4,1.6,0.08340664684666614
